# cycle	time	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm
1	0.0050000000000000001	0	0.00098057973282575763	-9.6153755476299742e-07	0	0.196115757992119	-0.000384615021905199	0	0.19999961538497099	-0.00039223190038310525	0	0	0	0	0	0	0.40000000000000002	0	1	1.019803902718557	0.019803902718556966	0.00098057973282575763	-9.6153755476299742e-07	0	0	99
