# cycle	time	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm
2	0.20000000000000001	0	0.057029216256298303	-0.034127688263277799	0.015012273758921701	0.29144298518141565	-0.15982357251884083	0.075211092950042746	0.31	-0.17000000000000001	0.080000000000000002	0	0	0	0.11	-0.070000000000000007	0.42999999999999999	0	-1	1.0636728820459793	0.063672882045979387	0.057029216256298303	-0.034127688263277799	0.015012273758921701	0.033644168372453258	1
