# coupled-runtime	mhd_ideal	frozen_tn	cE=-u_cross_B
# cycle	time	gid	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm	final_live_u1	final_live_u2	final_live_u3	final_live_b1	final_live_b2	final_live_b3	final_live_cE1	final_live_cE2	final_live_cE3	final_live_cE_dot_b	particle_dtnew	last_subcycle_steps	last_push_dt
1	0.20000000000000001	0	0	0.19998984975751269	-0.00019998992475124249	0	0.99994799885044006	-0.001999898747537488	0	99.994799885044003	-0.1999898747537488	0	-0	-0	-0	0	0	1	0	1	100	99	0.19998984975751269	-0.00019998992475124249	0	0	1	0	0	0	0	0	1	0	0	0	0	0.64000000000000001	2	0.20000000000000001
