# coupled-runtime	mhd_ideal	frozen_tn	cE=-u_cross_B
# cycle	time	gid	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm	final_live_u1	final_live_u2	final_live_u3	final_live_b1	final_live_b2	final_live_b3	final_live_cE1	final_live_cE2	final_live_cE3	final_live_cE_dot_b	particle_dtnew	last_subcycle_steps	last_push_dt
20	0.14999999999999999	0	0	0.20057372006783711	-0.14365614666505977	0.11579717592209146	0.2028376559492952	-0.094552819940069768	0.038374438570178339	0.20827767663868491	-0.09708868683473898	0.0394036248856506	0.014573901088418788	0.017162811928311681	-0.00096537912330951347	0.078992004624379608	-0.047591917862660642	0.34640331297065946	0.0002719676021107763	1	1.0268195797468178	0.026819579746817878	0.030573720067837096	-0.013656146665059765	0.0057971759220914604	0.014169780741056183	1	0.055583067789872168	-0.04558407891489899	0.027509844802353065	0.079004058001907004	-0.047582209303132131	0.34640530672636677	0.014481587645072248	0.017080880272154542	-0.00095656204926830655	6.4906344848692402e-20	0.125	1	0.0023842242131961178
