# coupled-runtime	mhd_ideal	frozen_tn	cE=-u_cross_B
# cycle	time	gid	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm	final_live_u1	final_live_u2	final_live_u3	final_live_b1	final_live_b2	final_live_b3	final_live_cE1	final_live_cE2	final_live_cE3	final_live_cE_dot_b	particle_dtnew	last_subcycle_steps	last_push_dt
1	0.10000000000000001	0	0	0.0034926136370828239	-0.00011752953670256849	0	0.06971202500484068	-0.0034842252127355263	0	0.069882463253029742	-0.0034927437608843364	0	0.70000000000000007	-0	-0	0	0	1	0.0024448902205498552	1	1.0024448902205498	0.0024448902205498548	0.0034926136370828239	-0.00011752953670256849	0	0	1	0	-0.70000000000000007	0	0	0	1	0.70000000000000007	0	-0	0	0.45714285714285718	7	0.10000000000000001
