# coupled-runtime	mhd_ideal	frozen_tn	cE=-u_cross_B
# cycle	time	gid	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm	final_live_u1	final_live_u2	final_live_u3	final_live_b1	final_live_b2	final_live_b3	final_live_cE1	final_live_cE2	final_live_cE3	final_live_cE_dot_b
78	0.14999999999999999	0	0	0.20057197421545572	-0.14365727991095023	0.11579750515506057	0.20281553077260661	-0.094567673227557839	0.038378451283482107	0.20825431492978019	-0.097103638599497083	0.039407623517099102	0.01449696847137162	0.017094840431842076	-0.00095796636168782225	0.07900112500937341	-0.047583733039576241	0.34640098887833948	0.00026879652209990543	1	1.026816408666807	0.026816408666807012	0.030571974215455711	-0.013657279910950226	0.00579750515506057	0.014168358102870111	1	0.055584835164655101	-0.045584887527042407	0.027510783669289385	0.079003174681131258	-0.047582157286151498	0.34640140019734778	0.014481646431588687	0.017081225482935621	-0.00095650446258922902	-1.4047075478337425e-19
