# cycle	time	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm
2	0.20000000000000001	0	0.057029210672565403	-0.034127697636903737	0.015012273661379383	0.27863422972616864	-0.18132612007319401	0.074987336604164706	0.29637567416949528	-0.19287167672846958	0.079761996442703834	0	0	0	0.11	-0.070000000000000007	0.42999999999999999	0	1	1.0636728820459793	0.063672882045979387	0.057029210672565403	-0.034127697636903737	0.015012273661379383	0.033644168372453258	1
