# cycle	time	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm
1	0.25	0	0.015215005929706775	-0.022682165556195229	0	-0.074396087700529842	-0.18145732444956184	0	-0.075869420583992375	-0.1850508876505306	0	0	0	0	0	0	12	0	1	1.019803902718557	0.019803902718556973	0.015215005929706775	-0.022682165556195229	0	0	1
