# coupled-runtime	mhd_ideal	frozen_tn	cE=-u_cross_B
# cycle	time	gid	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm	final_live_u1	final_live_u2	final_live_u3	final_live_b1	final_live_b2	final_live_b3	final_live_cE1	final_live_cE2	final_live_cE3	final_live_cE_dot_b	particle_dtnew	last_subcycle_steps	last_push_dt
1	0.10000000000000001	0	0	0.0034928166049832108	-0.00011636398370707036	0	0.069713189132532882	-0.0034842988922133555	0	0.069883635944043357	-0.0034928179062466715	0	0.69999999999999996	-0	-0	0	0	1	0.0024449722302395688	1	1.0024449722302395	0.0024449722302395714	0.0034928166049832108	-0.00011636398370707036	0	0	1	0	-0.69999999999999996	0	0	0	1	0.69999999999999996	0	-0	0	0.36571428571428577	70	0.10000000000000001
