# cycle	time	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm
1	0.20000000000000001	0	0.040000000000000015	-0.020000000000000007	0.010000000000000004	0.20000000000000007	-0.10000000000000003	0.050000000000000017	0.20546619877500569	-0.10273309938750284	0.051366549693751422	0	0	0	0	0	0	0	1	1.0273309938750281	0.027330993875028246	0.040000000000000015	-0.020000000000000007	0.010000000000000004	0	1
