# coupled-runtime	mhd_ideal	frozen_tn	cE=-u_cross_B
# cycle	time	gid	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm	final_live_u1	final_live_u2	final_live_u3	final_live_b1	final_live_b2	final_live_b3	final_live_cE1	final_live_cE2	final_live_cE3	final_live_cE_dot_b	particle_dtnew	last_subcycle_steps	last_push_dt
1	0.050000000000000003	0	0	0.1802042463423173	-0.13445162661684742	0.11194399966744563	0.20360067685611039	-0.090392560315362525	0.038794429205142818	0.20901412866037986	-0.092795969657059163	0.039825917783761863	0.0094999999999999998	0.012399999999999996	-0.00040000000000000007	0.079999999999999988	-0.050000000000000003	0.34999999999999998	4.0962548957912471e-05	1	1.0265885746936652	0.026588574693665008	0.010204246342317286	-0.0044516266168474206	0.0019439996674456284	0.0047430670643561377	1	0.040000000000000001	-0.019999999999999997	0.02	0.080000000000000002	-0.050000000000000003	0.34999999999999998	0.0059999999999999984	0.012399999999999998	0.00040000000000000029	7.7854389601839096e-20	0.125	1	0.050000000000000003
