# diagnostic-only	post-finalize	trilinear_cell_centered	cE=-u_cross_B
# rank_counts	0=0	1=0	2=0	3=0	4=2	5=0
# rank_participants	world_size=6	0	1	2	3	4	5
# cycle	time	rank	gid	species	tag	x	y	z	u1	u2	u3	b1	b2	b3	cE1	cE2	cE3	cE_dot_b
0	0	4	4	0	0	-0.49999999989999999	-0.13	0.11	0.12499999996646578	-0.2934928596225615	0.32577995201641402	0.2500000000169828	-0.88376776486670316	0.68064532587246895	-0.088149276952886851	0.0036356777015975482	0.037097755668076729	4.5421039417071922e-18
0	0	4	5	0	1	0.49999999989999999	-0.13	0.11	0.12500000003353423	-0.29349285962256155	0.32577995201641402	0.2499999999830172	-0.88376776486670328	0.68064532587246884	-0.088149276952886893	0.0036356777583126799	0.037097755737318328	-2.1530100250373071e-20
