# coupled-runtime	mhd_ideal	frozen_tn	cE=-u_cross_B
# cycle	time	gid	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm	final_live_u1	final_live_u2	final_live_u3	final_live_b1	final_live_b2	final_live_b3	final_live_cE1	final_live_cE2	final_live_cE3	final_live_cE_dot_b	particle_dtnew	last_subcycle_steps	last_push_dt
38	0.14999999999999999	0	0	0.20042690676456845	-0.14376125417096347	0.11581655962496473	0.20080841761827639	-0.095784322391556806	0.038669400859188442	0.20613295548115873	-0.098324092672570931	0.039694739793939275	-0.00093985511342818727	0.012399999999999998	0.001986252597355014	0.080000000000000002	-0.049999999999999996	0.34999999999999998	-3.2100862685497299e-05	1	1.0265155112820217	0.026515511282021599	0.03042690676456844	-0.013761254170963466	0.0058165596249647317	0.014229334583689284	1	0.040000000000000001	1.7154137451709861e-17	0.02	0.080000000000000002	-0.050000000000000003	0.34999999999999998	-0.0010000000000000061	0.012399999999999998	0.0020000000000000013	-1.0408340855861141e-21	0.125	1	0.00085921266531169271
