# diagnostic-only	post-finalize	trilinear_cell_centered	cE=-u_cross_B
# rank_counts	0=64
# rank_participants	world_size=1	0
# cycle	time	rank	gid	species	tag	x	y	z	u1	u2	u3	b1	b2	b3	cE1	cE2	cE3	cE_dot_b
3	0.025970518172472944	0	6	0	10	-0.4526802016033728	-0.02578245918813566	-0.07901065320261548	0.017408958944943983	-0.0079117868202690875	-0.0069054239273735364	0.23575378696258367	-0.58355795793823273	1.2719071956014132	0.014092773672520589	0.023770559991464185	0.0082939028272229452	9.2252042376378908e-19
3	0.025970518172472944	0	18	0	11	-0.41027366735130516	-0.43685089166759372	0.073989310271572947	-0.010079625729395239	0.027023945756915364	0.0242902514157727	0.53691011239916309	-0.69900401837789161	1.005985963178099	-0.04416469344817759	-0.023181643615706869	0.0074637308652218551	2.2856705590652737e-18
3	0.025970518172472944	0	40	0	12	0.41424422431134095	0.19579652556779173	0.4741086057665545	0.032313374518533514	0.012592560536612656	-0.010361530913126138	0.45285754984044979	-0.53178477136825619	0.94711408864461732	-0.006416487148674167	0.035296749760067449	0.022886396591303128	4.9247230246643194e-19
3	0.025970518172472944	0	39	0	13	0.17809556497599036	0.22588532331329894	0.46793682328274672	0.095618960322220822	0.033645364328745715	-0.023970970778807759	0.55108349926044564	-0.91567027551742852	1.0178034313999527	-0.012294861847047823	0.11053131238030754	0.10609684485111577	1.0233445348117514e-17
3	0.025970518172472944	0	41	0	14	0.19815074079176889	0.26565739496259611	0.46896675652349823	0.09871263768880191	0.032501776192396442	-0.021876166309642994	0.49549004747309827	-0.88450668430424562	1.0279378155963312	-0.014060189494382274	0.11230987584087351	0.10341629448957902	-1.2730119092933091e-18
3	0.025970518172472944	0	34	0	15	-0.30983652185006633	0.18859648759868078	0.39381605629877042	-0.10226134555677875	-0.042197863697201347	-0.037657621436955779	-0.068740760855313762	-0.61631511770607761	0.87409802002687431	0.060094030495535924	-0.091975053226042033	-0.060124499966593525	1.4498720147748394e-17
3	0.025970518172472944	0	31	0	16	0.41996061999991646	-0.47728619078345369	0.26515859010529058	0.047176531540995437	0.011508241032411822	0.00013716055210634479	0.11764976829333629	-0.53722711710985993	1.0314996357287514	-0.011944432800800752	0.04864643819230844	0.026698453925938472	3.9945351793639593e-18
3	0.025970518172472944	0	17	0	17	0.16956787834314127	0.20019703153739291	-0.21587264118540123	-0.034798754954803807	0.10954915509563821	0.07787247288372387	0.27632364260373227	-0.58294836853112364	0.95762730211164948	-0.15030289286389767	-0.054842243190004109	0.0099851441523707354	4.0088901184399852e-18
3	0.025970518172472944	0	16	0	18	-0.40911228949650053	0.33537435004961358	-0.44327327256283727	-0.0067407530249964541	0.02056218302684662	0.010694255426058974	0.18594858179806714	-0.51196013337858848	1.0397516968873377	-0.026854597128181633	-0.0089972910259004685	0.00037251195476510797	-1.589791770282853e-19
3	0.025970518172472944	0	39	0	19	0.02599434621203724	0.16000020748548952	0.44154677836002859	0.016178555492842486	-0.025670722047221921	-0.029068828720448549	0.31853033865953723	-0.97570781915113258	1.0419738534625334	0.0551109046488161	0.026116935667095078	0.0076086393096004724	3.4895193950882191e-18
3	0.025970518172472944	0	16	0	20	-0.24794831256558522	0.33220297643113406	-0.0074598871525426661	-0.018099323545062388	-0.055694490817051592	-0.001843739371680131	0.68115768055025394	-0.25389792027624708	0.99483274604885608	0.055874824831321251	-0.01674992251000831	-0.042532110790868528	-8.1601632646662822e-19
3	0.025970518172472944	0	16	0	21	-0.29139422866660575	0.16773704244602741	-0.35534322417477388	0.039272557249957547	0.084332686472037136	0.043815190158039884	-0.061557304725499876	-0.58697211430688268	1.1818440248553492	-0.12538637641279943	0.049111182138816135	0.017860603083766444	3.6122796472686973e-18
3	0.025970518172472944	0	17	0	22	0.46281821203111512	0.24295998281880229	-0.34604305613846936	-0.012590512242191161	0.108075102906713	0.03515143893157837	0.29088150943576341	-0.36991835481582713	1.2501689133488765	-0.14811529641993187	-0.025965170623582425	0.026779587491010254	1.4690438244487621e-18
3	0.025970518172472944	0	15	0	23	0.30520668119909217	-0.23002817783615945	-0.13324968458677117	-0.15427050151684177	-0.091651721763660154	-0.051975476273676227	0.098736560520541486	-0.80557860408953885	1.1110329800461236	0.14369841718087456	-0.16626773527478694	-0.13332639103685995	-3.3356498206272447e-18
3	0.025970518172472944	0	7	0	24	-0.1612737012918872	-0.068604227113659835	-0.11222712139354764	0.079090663671809766	-0.01982486666600481	-0.024891000933583176	0.2092095150838249	-0.53020511035917028	1.0761449489745554	0.034531766023655791	0.090320452456729414	0.037786723318695564	-6.2339444297338475e-18
3	0.025970518172472944	0	1	0	25	-0.0031819815425655324	-0.45725202365697892	-0.32212216230701668	0.00068676015418917956	-0.0089893129907169366	-0.007517496458394027	0.25387121445526251	-0.38427625692011214	0.45767714009722271	0.0070029984614719959	0.0022227903788576576	-0.0020182221846180796	1.039343639338743e-19
3	0.025970518172472944	0	26	0	26	0.034382548850947284	-0.33330938867987725	0.15200846192439915	0.014125441424531617	0.095674673601759103	0.025286073162716947	0.18058236947607689	-0.3804739879488237	1.3639378819715784	-0.14011500476649003	0.014700005652020384	0.02265152228818498	3.8557824764830927e-20
3	0.025970518172472944	0	12	0	27	0.17947765053820422	-0.39197355597669203	-0.08899601445696749	-0.072568964656006513	-0.015054463456191216	-0.028912433652310977	-0.20700136734135877	-0.57959526745824308	0.80754695302985513	0.028914695809126405	-0.064587759591684002	-0.038944333958943783	2.0645169198597557e-18
3	0.025970518172472944	0	3	0	28	-0.023891193704412377	-0.16096776277645006	-0.39808396804118956	0.0070749340765911663	-0.04522775017632602	-0.0029201468995185033	0.18863688620578647	-0.034763014968785859	0.92331395717755838	0.041860926099920606	0.0070832327974163969	-0.0082856759241476379	6.1542360593032226e-19
3	0.025970518172472944	0	34	0	29	-0.050445185118057054	0.2347981845712597	0.48032183322893113	-0.031585280314179572	-0.013481504067651232	-0.010854373875837386	0.15186216051478174	-1.0486663141578698	1.021663622792488	0.025156178531314084	-0.030621163244881084	-0.035169749823416148	2.9351134160449029e-18
3	0.025970518172472944	0	15	0	30	0.33801363190694061	-0.037132037095568622	-0.028931379342362586	-0.02343498387875401	-0.0068889236826160513	0.0023087030989399214	0.25491957981196511	-0.60396772980550562	1.0778043520293363	0.0060305297564598624	-0.025846861238150755	-0.015910095541808861	-1.7069696109158282e-18
3	0.025970518172472944	0	29	0	31	0.43048664414874654	-0.18170957852522993	0.20480620462973825	-0.0053844290833455471	0.044292009135350432	0.06274277103225108	0.26965708081016981	-0.83611642278954945	0.61216678159485183	-0.079574357954146788	-0.020215201101175074	0.0074416443027250792	8.9782864630455581e-19
3	0.025970518172472944	0	4	0	32	-0.43753476020977772	-0.45030679194991796	-0.10450469556219745	0.027463246111614419	-0.012066741097014912	-0.02052705954038718	0.4537960189022226	-0.65527756763710165	0.99281135557581235	0.025430919232276614	0.036580920499780657	0.012520210040488582	3.8277213699122441e-18
3	0.025970518172472944	0	34	0	33	-0.1707542197205367	0.4745196394715766	0.47242632530697354	-0.020575363619284893	-0.0045996960672367105	0.0028650009969159577	0.25643746479226764	-0.56762178409473574	1.0700781157055905	0.0032957971231444422	-0.022751939923958187	-0.012858559004273556	1.6790392745614352e-18
3	0.025970518172472944	0	17	0	34	0.051546965302378803	0.43465590219971928	-0.3546309461875406	-0.0050523162486007887	0.019232269647167646	0.026205972064333106	0.22346403922646943	-0.68451034475678973	0.5676686099391568	-0.028855814749026151	-0.0087241337111681194	0.00083935792169865142	-1.0518267754340486e-18
3	0.025970518172472944	0	39	0	35	0.15138549657498904	0.056323706181381543	0.34761420360710488	0.076601762042351113	-0.0078555579387624905	-0.059031219533720446	0.62762018712422341	-0.61924834679908103	0.91000395543695078	0.04370357390222801	0.10675709150190434	0.042505207763131228	-1.0111140926253241e-17
