# coupled-runtime	mhd_ideal	frozen_tn	cE=-u_cross_B
# cycle	time	gid	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm	final_live_u1	final_live_u2	final_live_u3	final_live_b1	final_live_b2	final_live_b3	final_live_cE1	final_live_cE2	final_live_cE3	final_live_cE_dot_b	particle_dtnew	last_subcycle_steps	last_push_dt
1	0.050000000000000003	0	0	0.011084584417489048	-0.0053730358403287128	0.00193680413335024	0.22067987469945252	-0.10841106309135705	0.038741121507903625	0.22785078604854672	-0.11193384070643382	0.040000000000000001	-0	0.050000000000000003	-0	0	0	0.40000000000000002	-0.00026865148296067944	1	1.0324946321401549	0.032494632140154966	0.011084584417489048	-0.0053730358403287128	0.00193680413335024	0.0019368041333502402	1	0.12499999999999999	0	0	0	0	0.40000000000000002	0	0.049999999999999996	0	0	0.125	1	0.050000000000000003
