# coupled-runtime	mhd_ideal	frozen_tn	cE=-u_cross_B
# cycle	time	gid	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm	final_live_u1	final_live_u2	final_live_u3	final_live_b1	final_live_b2	final_live_b3	final_live_cE1	final_live_cE2	final_live_cE3	final_live_cE_dot_b
19	0.14999999999999999	0	0	0.20042834033906934	-0.143761247395299	0.11581620417621515	0.20082779505633325	-0.095784463835282677	0.03866456659757702	0.20615365438062203	-0.098324623078160617	0.039689932844692008	-0.00065768802306299349	0.0124	0.0019217572624143991	0.080000000000000002	-0.05000000000000001	0.34999999999999998	-2.8079214542392254e-05	1	1.0265195329301646	0.026519532930164694	0.030428340339069326	-0.013761247395298992	0.0058162041762151451	0.014229306831621005	1	0.040000000000000001	-7.779109739152745e-18	0.02	0.080000000000000002	-0.05000000000000001	0.34999999999999998	-0.00099999999999999742	0.012399999999999998	0.0019999999999999996	4.2327252813834102e-20
