# coupled-runtime	mhd_ideal	frozen_tn	cE=-u_cross_B
# cycle	time	gid	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm	final_live_u1	final_live_u2	final_live_u3	final_live_b1	final_live_b2	final_live_b3	final_live_cE1	final_live_cE2	final_live_cE3	final_live_cE_dot_b
39	0.14999999999999999	0	0	0.20057256157140682	-0.14365689709655535	0.11579739429644594	0.20282290881553036	-0.094562683584794804	0.038377107000789334	0.20826210447210156	-0.097098614761563076	0.03940628361071713	0.014572662754508782	0.017162299753146436	-0.00096510476094109523	0.078991616124222175	-0.047593034516454663	0.34639996734931944	0.0002698498882344148	1	1.0268174620329413	0.0268174620329415	0.030572561571406809	-0.013656897096555348	0.0057973942964459346	0.014168852196252673	1	0.055584467050453161	-0.045583610727512609	0.027511175151831508	0.079003588539158134	-0.047583440848014177	0.34640198340784367	0.014481176791404895	0.017081088071020899	-0.00095636862608192976	1.2706436704080185e-19
