# cycle	time	tag	x	y	z	vx	vy	vz	wx	wy	wz	cE1	cE2	cE3	b1	b2	b3	work	alpha	gamma	kinetic	dx	dy	dz	db	legacy_ipm
5	0.20000000000000001	0	0.043718569578795136	-0.022048919151119711	0.007750302983954991	0.21439258451650431	-0.1138818607007228	0.038772432268376844	0.22118043359520148	-0.11748745594545111	0.040000000000000001	0	0.050000000000000003	0	0	0	0.40000000000000002	-0.0011024447279409184	1	1.0316608388951747	0.031660838895174723	0.043718569578795136	-0.022048919151119711	0.007750302983954991	0.007750302983954991	1
